city,date,title,subtitle,price_per_night (zl),original_price (zl),availability,total_price (zl),bed_type,star,number_of_ratings
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Stork Nest - apartment in the clouds.,153,153,Oct 8 - 13,763,1 double bed,4.97,88
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Family-friendly apartment in Gdynia Kamienna Gora,341,883,Oct 3 - 8,"1,702",3 beds,4.96,24
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,"Apartment in city centre of Gdynia, close to the sea",176,291,Oct 9 - 14,880,5 beds,4.95,38
"Gdynia, Poland",2023-10-02,Room in Gdynia,pokoj nr 6 kamienna gora,52,52,Oct 2 - 7,258,5 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Modern Apartment Gdynia,270,270,Oct 8 - 13,"1,350",1 double bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gdynia, Poland",2023-10-02,Room in Gdynia,A room with a balcony by the beach,118,118,Oct 2 - 7,587,1 double bed,4.63,8
"Gdynia, Poland",2023-10-02,Room in Gdynia,Guest room,104,104,Oct 15 - 20,516,1 double bed,4.87,79
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Apartment Gdynia,178,194,Oct 8 - 13,886,2 double beds,4.74,82
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Gdynia Norwida  With a view of the sea  Balcony,165,165,Oct 19 - 24,821,3 beds,4.88,25
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Apartment with a view of dreams,176,176,Oct 4 - 9,880,2 beds,4.88,73
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,17 Gdynia Centrum - Apartment Apartment for 4 persons,210,210,Oct 5 - 10,"1,048",2 sofa beds,5.0,7
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,"Super apartment 56 m2, Gdynia close to boulevard",227,321,Oct 25 - 30,"1,133",2 beds,4.96,160
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Wygodne studio w Centrum Gdyni,303,303,Oct 3 - 8,"1,512",1 double bed,5.0,11
"Gdynia, Poland",2023-10-02,Boutique hotel in Gdynia,Thruster - New travel quality/1 person room/,137,152,Oct 2 - 7,684,1 single bed,4.77,44
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,"cosy condo 5 min from the sea, sea view",294,294,Oct 23 - 28,"1,467",1 double bed,5.0,26
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,01 Gdynia Centrum - Apartment Apartment for 2 persons,141,141,Nov 5 - 10,703,1 double bed,4.68,80
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Port-Love Gdynia,187,226,Oct 2 - 7,933,1 bed,4.59,17
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Apartman Gdynia Centrum,206,206,Oct 23 - 28,"1,027",2 beds,4.8,67
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Baltiq Plaza,328,328,Oct 3 - 8,"1,639",1 bed,New,New
"Gdynia, Poland",2023-10-02,Room in Gdynia,pokoj nr 8 kamienna gora,53,53,Oct 13 - 18,264,1 bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Plac Unii Apartment | Gdynia Centre | Balcony,183,183,Nov 2 - 7,911,2 beds,New,New
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,06 Gdynia Centrum - Apartment Apartment for 4 persons,191,191,Oct 24 - 29,952,2 double beds,4.95,40
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Sara Swietojanska  City Center  Fully equipped,201,201,Oct 23 - 28,"1,001",2 beds,4.7,37
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,29 Apart next to the sea and the beach beautiful neighborhood,199,199,Oct 16 - 21,994,1 bed,4.85,68
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Apartment Sailor,235,235,Oct 8 - 13,"1,174",2 beds,5.0,9
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,SlowSTOP Gdynia Witomino,206,249,Oct 2 - 7,"1,026",1 double bed,4.9,21
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Retro apartment overlooking the sea and the city.,177,270,Oct 16 - 21,885,3 beds,4.87,68
"Gdynia, Poland",2023-10-02,Room in Gdynia,Everywhere nearby,106,106,Oct 4 - 9,528,3 beds,5.0,60
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Gdynia Centrum Awanport Sun,315,315,Oct 7 - 12,"1,573",2 beds,New,New
"Gdynia, Poland",2023-10-02,Room in Gdynia,pokoj nr 4 kamienna gora,52,52,Oct 5 - 10,258,2 beds,4.0,3
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,05 Gdynia Centrum - Apartment Apartment for 4 persons,162,162,Oct 15 - 20,808,2 beds,4.81,89
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Studio  RED APARTMENT,259,283,Oct 3 - 8,"1,291",2 beds,4.98,47
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Studio Boho Gdynia Centrum + free parking,165,165,Oct 3 - 8,822,1 bed,4.33,12
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Gdynia Abrahama  City center  Close to the beach,152,152,Oct 16 - 21,756,1 sofa bed,4.14,7
"Gdynia, Poland",2023-10-02,Guest suite in Gdynia,They say we live in heaven;) Check it out!,241,241,Oct 4 - 9,"1,203",3 beds,5.0,12
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,"Apartment u Kisiela - forest, sea, peace",183,183,Oct 3 - 8,913,1 double bed,4.91,33
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Apartament Orlowo (Green Hill 5),367,367,Oct 22 - 27,"1,831",2 beds,5.0,27
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Cosy studio in downtown | Gdynia,185,185,Oct 2 - 7,925,1 sofa bed,4.0,3
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Mini Studio SUN Swietojanska w centrum Gdyni,171,171,Oct 3 - 8,851,1 bed,4.71,110
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Barrier-free apartment with garage space,376,376,Oct 18 - 23,"1,878",2 beds,4.92,37
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Seatowers Sailor Apart,377,377,Oct 9 - 14,"1,885",2 beds,New,New
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Gdynia Narcyzowa,245,268,Oct 11 - 16,"1,221",2 beds,4.93,14
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,16 Gdynia Centrum - Apartment Apartment for 2 persons,147,147,Oct 8 - 13,737,1 bed,4.67,6
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Portova  For 2 people  Terrace & free parking,231,231,Oct 8 - 13,"1,157",1 double bed,4.8,20
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Convinient Apartment Gdynia Center,223,223,Oct 9 - 14,"1,115",1 king bed,4.95,229
"Gdynia, Poland",2023-10-02,Apartment in Sopot,Studio15m2SopotCenter2Floor ParkingSmartTV500mb/s,174,174,Oct 2 - 7,979,1 bed,4.72,71
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,"Cozy for 4 guests | Balcony, Parking | Redlowo",253,253,Oct 2 - 7,"1,265",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,11 Apart - 5 minutes from the sea in Gdynia,188,188,Oct 15 - 20,940,2 beds,4.55,62
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Sea & Forest Apartments/3,330,330,Oct 2 - 7,"1,853",2 beds,4.97,33
"Gdynia, Poland",2023-10-02,Apartment in Mechelinki,Comfortable studio near AH 16 bay,195,195,Oct 3 - 8,974,1 bed,4.88,26
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,04 Gdynia Centrum - Apartment Apartment for 4 persons,188,188,Oct 8 - 13,942,2 beds,4.54,52
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Apartment with balcony close to SKM train station,312,312,Oct 8 - 13,"1,755",2 beds,5.0,20
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Abrahama rash,303,303,Oct 2 - 7,"1,701",2 beds,4.82,11
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,CiTYSTAY Plac Unii Gdynia Apartment,254,254,Oct 2 - 7,"1,269",1 double bed,4.5,10
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,"Cosy Condo 5 min. od morza, loggia",270,270,Oct 9 - 14,"1,350",2 beds,4.9,48
"Gdynia, Poland",2023-10-02,Home in Gdynia,Apartment 40m from Orlowo beach,294,466,Nov 17 - 22,"1,467",2 beds,4.94,16
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,"By the sea, cliff + beach  -  Babie Doly",266,266,Oct 2 - 7,"1,326",1 double bed,5.0,30
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Vespa Apartment  Gdynia Center  Private parking,231,231,Oct 16 - 21,"1,152",2 beds,4.92,13
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,08 Gdynia Centrum - Apartment Apartment for 6 persons,282,282,Oct 9 - 14,"1,407",2 double beds,4.75,73
"Gdynia, Poland",2023-10-02,Room in Gdynia,Villa Orla,290,290,Oct 2 - 7,"1,449",2 double beds,5.0,62
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Kepa Redlowska Standard Studio,196,196,Oct 3 - 8,977,2 sofa beds,New,New
"Gdynia, Poland",2023-10-02,Hotel room in Gdynia,Quadruple room with Kitchen,153,171,Oct 8 - 13,761,1 bed,4.8,5
"Gdynia, Poland",2023-10-02,Room in Gdynia,Art House * with garden and patio.,78,78,Nov 6 - 11,387,1 bed,4.76,29
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Modern apartment with a remote view of the sea,254,328,Oct 2 - 7,"1,268",2 beds,5.0,8
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Classic modernism in contemporary form 2 bedrooms,446,571,Oct 5 - 10,"2,230",3 beds,5.0,19
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Apartment in the heart of Gdynia-automatic checkin,166,166,Oct 5 - 10,826,2 beds,4.79,40
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Old Bank Apartment,299,435,Oct 2 - 7,"1,495",1 bed,5.0,8
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Apartment Gdynia Orlowo,270,270,Oct 3 - 8,"1,350",2 beds,4.96,81
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Cozy Apartment  Bedroom  Parking  Gdynia Center,189,189,Oct 19 - 24,944,1 double bed,4.59,17
"Gdynia, Poland",2023-10-02,Room in Gdynia,13 Hostel Keja - Room for 2 people,130,154,Oct 8 - 13,650,1 double bed,4.33,3
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Apartment with private terrace in the center of Gdynia,295,295,Oct 3 - 8,"1,475",2 beds,4.76,25
"Gdynia, Poland",2023-10-02,Place to stay in Gdynia,Art House with Garden and Patio_,99,99,Nov 1 - 6,491,2 beds,4.77,26
"Gdynia, Poland",2023-10-02,Hotel room in Gdynia,Twin room with Kitchen - Studio 2 single beds,128,143,Oct 8 - 13,636,2 beds,4.79,19
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Apartment 110 Centre of Gdynia,214,214,Oct 7 - 12,"1,070",2 double beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,02 Gdynia Centrum - Apartment Apartment for 2 persons,186,186,Oct 27 - Nov 1,930,1 double bed,4.35,82
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Apartament Onyx Modern Tower,228,228,Oct 5 - 10,"1,138",1 double bed,New,New
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,"60m2, Closed gated estate, 10min to beach",196,217,Oct 5 - 10,978,2 sofa beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gdynia, Poland",2023-10-02,Home in Gdynia,House by the sea.,253,253,Oct 2 - 7,"1,262",2 beds,4.96,51
"Gdynia, Poland",2023-10-02,Guest suite in Gdynia,Cozy apartment near Downtown Gdynia,204,224,Oct 3 - 8,"1,020",2 double beds,4.9,111
"Gdynia, Poland",2023-10-02,Guest suite in Rumia,Rumia Guest Apartment,200,200,Oct 4 - 9,998,3 beds,4.92,87
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,41 Apart,163,163,Oct 6 - 11,813,1 bed,5.0,4
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Kosciuszki  Modern furnishing  Parking & balcony,179,179,Oct 4 - 9,893,2 beds,4.42,12
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Modern Box Apartment,259,412,Oct 8 - 13,"1,291",2 beds,5.0,11
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Standard Suite,299,299,Oct 2 - 7,"1,492",1 bed,New,New
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Heart of Gdynia | Abrahama Apartment | Wifi,226,226,Oct 2 - 7,"1,128",1 double bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Trendy Apartment for 4 per. | Gdynia Downtown,251,251,Oct 3 - 8,"1,251",2 beds,New,New
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Fashionable Apartment Gdynia | Balcony | Downtown,290,290,Oct 2 - 7,"1,448",2 beds,New,New
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Orlowo 2 bedrooms familly apt.,308,374,Oct 3 - 8,"1,540",2 beds,New,New
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Bianco Apartament - Latorento Apartments,278,278,Oct 29 - Nov 3,"1,390",4 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Apartment Gdynia center sea view 10 floor,293,293,Oct 9 - 14,"1,461",1 sofa bed,4.98,147
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,07 Gdynia Centrum - Apartment Apartment for 4 people,248,248,Oct 10 - 15,"1,236",2 beds,4.58,12
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,It's good to be here,210,210,Oct 3 - 8,"1,050",2 beds,5.0,7
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Sunny Apartment in centrum - 15 min to the beach!,250,250,Oct 10 - 15,"1,250",2 beds,4.88,107
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Modern Vero Apartments,382,382,Oct 8 - 13,"1,910",2 beds,New,New
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,"Apartment 21 Gdynia - convenient, close to the Main Station.",287,287,Oct 3 - 8,"1,432",1 bed,4.87,30
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,12 Gdynia Centre - Apartment for 2 people,182,182,Oct 28 - Nov 2,909,1 bed,4.37,27
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Studio w zabytkowej kamienicy,207,320,Oct 2 - 7,"1,032",1 bed,5.0,3
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Sand & Grass Gdynia,303,362,Oct 3 - 8,"1,514",2 beds,4.95,19
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,"Stylish Kashubian Square Apartment, 5 mins Sea",375,375,Oct 6 - 11,"1,873",1 bed,4.82,17
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,"Captain's apartment, sunny, 70sq m, 2 levels",316,381,Oct 7 - 12,"1,580",2 double beds,4.86,84
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Lovely apartment with private parking,212,212,Oct 8 - 13,"1,056",1 double bed,5.0,4
"Gdynia, Poland",2023-10-02,Apartment in Gdynia, Apartment Deluxe with a bedroom  Port of Gdynia,204,204,Oct 8 - 13,"1,018",2 beds,4.67,9
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Comfortable Apartment  Gdynia Redlowo  Beach,210,210,Oct 15 - 20,"1,048",3 beds,4.91,11
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Nadmorskie Tarasy  Apartment | Balcony & Parking,274,274,Oct 2 - 7,"1,368",3 beds,5.0,3
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Portowa Apartments,259,259,Oct 4 - 9,"1,291",1 bed,New,New
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Bosmanska - 2 Bedrooms - Pet friendly - 6 guests,286,286,Oct 2 - 7,"1,427",3 beds,5.0,3
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Lowicka 96  Lux Apartment  Parking & balcony,279,279,Oct 2 - 7,"1,392",2 beds,5.0,3
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Studio for 4 | Balcony with sea view | Gdynia,168,168,Oct 21 - 26,836,2 sofa beds,4.67,3
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Wave Apartment - Yacht Park 3,452,452,Oct 15 - 20,"2,256",1 sofa bed,4.94,16
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Studio Nadmorski Zakatek | Parking | Gdynia,175,175,Oct 2 - 7,873,1 sofa bed,New,New
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Silver House by Q4Apartments,329,329,Oct 2 - 7,"1,642",2 beds,4.8,5
"Gdynia, Poland",2023-10-02,Apartment in Pogorze,35 Apart,179,179,Oct 3 - 8,894,1 double bed,New,New
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Apartment with garden,235,235,Oct 2 - 7,"1,174",2 double beds,4.8,5
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Cozy Apartment with Sea View | Kepa Redlowska,237,237,Oct 2 - 7,"1,182",2 beds,New,New
"Gdynia, Poland",2023-10-02,Apartment in Sopot,Apartment in the best part of Sopot!,199,359,Oct 2 - 7,992,1 double bed,4.78,18
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Plac Unii - City Centre - Balcony - Parking,234,234,Oct 14 - 19,"1,170",1 double bed,5.0,6
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Sunny apartment in the center of Gdynia,259,259,Oct 2 - 7,"1,291",3 beds,5.0,51
"Gdynia, Poland",2023-10-02,Condo in Powiat pucki,Bryza,212,296,Oct 2 - 7,"1,056",2 double beds,5.0,27
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Charming apartment close to center - 10 min to beach,269,320,Oct 18 - 23,"1,344",2 beds,4.91,22
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Apartment next to the forest | Gdynia,210,210,Oct 2 - 7,"1,046",2 beds,New,New
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Apartment with Garden Seaside Terraces,207,224,Oct 14 - 19,"1,033",2 beds,4.97,30
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Apartment 32,292,326,Oct 12 - 17,"1,458",2 beds,4.74,47
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Gdynia Orlowo - Blue Zacisze and 5 min. from the sea,470,470,Oct 2 - 7,"2,347",2 beds,4.94,33
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Apartment Kaskada | Parking | Balcony | Gdynia,239,239,Oct 2 - 7,"1,194",1 double bed,5.0,4
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Kamienna Top studio - BillBerry Apartments,269,269,Oct 2 - 7,"1,342",1 bed,New,New
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Gdynia city center  Bedroom  Balcony  Parking,248,248,Oct 2 - 7,"1,240",2 beds,4.86,7
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Kosciuszki  Close to the sea  Balcony & Parking,198,198,Nov 5 - 10,989,2 beds,4.75,28
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Gdynia Radosna | Bathtub | Terrace | For 6 people,249,249,Oct 2 - 7,"1,241",3 beds,4.23,13
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Gdynia Centrum Skwer Kosciuszki 13 B Apartament 27,214,214,Oct 3 - 8,"1,070",1 double bed,4.14,14
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Sea Apartment by the Forest | Parking | Gdynia,196,196,Oct 4 - 9,980,2 beds,New,New
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,An Bosnian apartment overlooking the sea.,320,320,Oct 4 - 9,"1,600",2 beds,5.0,15
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Portova Relax by Grand Apartments,311,311,Oct 3 - 8,"1,555",2 beds,New,New
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Flatbook - Gdynia City Center Yacht Park 11,605,862,Oct 3 - 8,"3,022",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Stylish Apartment Gdynia | Balcony with hammock,202,202,Oct 8 - 13,"1,009",1 double bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Modern apartment  City Centre 10min to the beach,287,287,Oct 15 - 20,"1,433",2 beds,4.7,20
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,"Nice apartment close to the sea, forest and cliff",220,250,Oct 2 - 7,"1,100",2 beds,4.81,16
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,"Pet-Friendly | 4 guests | Balcony, parking |Gdynia",230,230,Oct 11 - 16,"1,147",2 beds,5.0,3
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Stylish Apartment with Terrace and Parking,247,247,Oct 2 - 7,"1,235",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Muminkow,218,265,Oct 4 - 9,"1,089",3 beds,New,New
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Apartment in Gdynia with parking,168,199,Oct 13 - 18,838,3 beds,New,New
"Gdynia, Poland",2023-10-02,Guest suite in Gdynia,Solna Apartament Z Sauna dla 2-4 osob,259,324,Oct 3 - 8,"1,291",2 beds,5.0,5
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Good studio near to Baltic Beach,317,317,Oct 6 - 11,"1,584",1 bed,New,New
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Gdynia Nadmorskie tarasy  | Pet-friendly | Parking,247,247,Oct 2 - 7,"1,235",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Cozy 2-room apartament | Gdynia Centre,261,261,Oct 2 - 7,"1,305",3 beds,New,New
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Luxury  penthouse with hot tub and air conditioning,"1,026","1,026",Oct 3 - 8,"5,130",2 king beds,5.0,13
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,110 apart Super location big area !,216,216,Oct 15 - 20,"1,080",2 beds,4.71,36
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,B205 | Gdynia Centrum,288,288,Nov 1 - 6,"1,438",2 beds,5.0,20
"Gdynia, Poland",2023-10-02,Aparthotel in Gdynia,Mini Biznes Apartments near Biznes Park PPNT B,243,243,Oct 3 - 8,"1,214",2 single beds,4.95,21
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Comfy for 8 people | Pet friendly | By the park,386,386,Oct 2 - 7,"1,928",4 beds,New,New
"Gdynia, Poland",2023-10-02,Apartment in Sopot,Attractively located studio close to center,179,215,Oct 8 - 13,893,1 king bed,4.83,185
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,10 Gdynia Downtown - Apartment 2 people,145,145,Oct 20 - 25,724,1 bed,3.64,11
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Seaside apartment 5min to the sea in the very center,327,375,Oct 2 - 7,"1,631",2 beds,4.92,36
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Queen Apartment 4 people with balcony in the center of Gdynia,295,295,Oct 9 - 14,"1,475",2 beds,4.89,9
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Bright Apartment with a Balcony | Gdynia Centre,220,220,Oct 8 - 13,"1,098",3 beds,New,New
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Gdynia Slaska by Downtown Apartments,252,286,Oct 3 - 8,"1,260",1 double bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Prestige apartment | Balcony | Garage | Plac Unii,364,364,Oct 2 - 7,"1,820",2 beds,5.0,3
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Spacious Apartment  Balcony  Gdynia  Redlowska,245,245,Oct 5 - 10,"1,224",3 beds,5.0,4
"Gdynia, Poland",2023-10-02,Apartment in Rumia,In the Zagorska Struga Valley,270,270,Oct 3 - 8,"1,350",4 beds,5.0,6
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Charming apartment with an inspiring view,228,228,Oct 3 - 8,"1,137",2 sofa beds,4.73,15
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Apartament Joanna,291,291,Oct 2 - 7,"1,451",2 beds,4.96,114
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Atmospheric apartment in Gdynia,232,232,Oct 8 - 13,"1,156",1 bed,5.0,5
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,"Blue Door Apartment - Downtown, by Swietojanska",371,371,Oct 29 - Nov 3,"1,854",4 beds,5.0,26
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,11 Gdynia morska - Apt for 5 people,203,203,Oct 6 - 11,"1,014",4 beds,New,New
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Przytulne ciche mieszkanie45m Gdynia ul. Lidzka 31,343,343,Oct 3 - 8,"1,714",1 bed,5.0,3
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,CITYSTAY Nadmorski Apartament Paderewskiego Gdynia,265,510,Oct 3 - 8,"1,323",2 beds,4.64,28
"Gdynia, Poland",2023-10-02,Apartment in Chwaszczyno,Sunny Terraces Apartment on the Lake,200,200,Oct 11 - 16,998,2 beds,4.95,205
"Gdynia, Poland",2023-10-02,Boutique hotel in Gdynia,Thruster - nowa jakosc podrozowania /2 osoby/,153,170,Oct 2 - 7,765,1 double bed,4.51,39
"Gdynia, Poland",2023-10-02,Room in Gdynia,14 Hostel Keja - Room for 2 people,136,160,Oct 12 - 17,678,1 double bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Valdi Apartament,153,196,Oct 8 - 13,763,1 sofa bed,5.0,5
"Gdynia, Poland",2023-10-02,Room in Gdynia,Room in Gdynia,122,148,Oct 3 - 8,610,1 sofa bed,New,New
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,18 Gdynia Centrum - Apartment Apartment for 4 persons,215,215,Oct 6 - 11,"1,072",3 beds,New,New
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Cozy flat - Gdynia Redlovo,305,305,Oct 3 - 8,"1,521",2 beds,5.0,17
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,Apartament w Gdyni - Plac Unii by Grand Apartments,288,679,Oct 3 - 8,"1,436",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gdynia, Poland",2023-10-02,Apartment in Gdynia, Apartment with a bedroom  Gdynia Center ,222,222,Oct 10 - 15,"1,106",2 beds,4.77,13
"Gdynia, Poland",2023-10-02,Apartment in Gdynia,"Peace & Quiet in Orlowo - Sauna, Forest, Garden",438,438,Oct 8 - 13,"2,189",3 beds,4.88,16
