city,date,title,subtitle,price_per_night (zl),original_price (zl),availability,total_price (zl),bed_type,star,number_of_ratings
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Gdynia Centrum by Downtown Apartaments,263,316,Oct 9 - 14,"1,312",3 beds,New,New
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,CLASSY APARTMENTS Gdynia * Sunny Hill (A),217,217,Oct 15 - 20,"1,081",1 bed,4.5,4
"Gdynia, Poland",2023-10-03,Apartment in Gdynia, Apartment with a bedroom  Gdynia Center ,208,208,Oct 10 - 15,"1,038",2 beds,4.77,13
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Sunny Apartment in centrum - 15 min to the beach!,250,250,Oct 10 - 15,"1,250",2 beds,4.88,107
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Studio Apartment,200,200,Oct 9 - 14,998,2 beds,5.0,29
"Gdynia, Poland",2023-10-03,Room in Gdansk,Peace in September,153,153,Oct 13 - 18,763,2 beds,5.0,4
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Comfortable Apartment  Gdynia Redlowo  Beach,210,210,Oct 15 - 20,"1,048",3 beds,4.91,11
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Plac Unii - City Centre - Balcony - Parking,226,226,Oct 14 - 19,"1,126",1 double bed,5.0,6
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Luxury  penthouse with hot tub and air conditioning,"1,026","1,026",Oct 4 - 9,"5,130",2 king beds,5.0,13
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Cozy Apartment with Sea View | Kepa Redlowska,212,212,Oct 22 - 27,"1,058",2 beds,New,New
"Gdynia, Poland",2023-10-03,Home in Bieszkowice,Vibrant cottage with hot tub Bieszkowice Terraces,505,505,Oct 28 - Nov 2,"2,523",4 beds,5.0,11
"Gdynia, Poland",2023-10-03,Apartment in Gdansk,Sunny apartment close to the beach,188,229,Oct 22 - 27,939,1 double bed,4.9,132
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Chrzanowskiego 14 Apartament 7 A,221,221,Oct 4 - 9,"1,104",2 beds,4.0,3
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Gdynia Centrum by Downtown Apartaments,263,316,Oct 9 - 14,"1,312",3 beds,New,New
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,CLASSY APARTMENTS Gdynia * Sunny Hill (A),217,217,Oct 15 - 20,"1,081",1 bed,4.5,4
"Gdynia, Poland",2023-10-03,Apartment in Gdynia, Apartment with a bedroom  Gdynia Center ,208,208,Oct 10 - 15,"1,038",2 beds,4.77,13
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Sunny Apartment in centrum - 15 min to the beach!,250,250,Oct 10 - 15,"1,250",2 beds,4.88,107
"Gdynia, Poland",2023-10-03,Room in Gdansk,Peace in September,153,153,Oct 13 - 18,763,2 beds,5.0,4
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Comfortable Apartment  Gdynia Redlowo  Beach,210,210,Oct 15 - 20,"1,048",3 beds,4.91,11
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Plac Unii - City Centre - Balcony - Parking,226,226,Oct 14 - 19,"1,126",1 double bed,5.0,6
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Luxury  penthouse with hot tub and air conditioning,"1,026","1,026",Oct 4 - 9,"5,130",2 king beds,5.0,13
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Good studio near to Baltic Beach,317,317,Oct 6 - 11,"1,584",1 bed,New,New
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Apartament Baltica Portova Gdynia,493,493,Oct 4 - 9,"2,465",4 beds,5.0,26
"Gdynia, Poland",2023-10-03,Apartment in Gdynia, Kalinowa 6G  Apartment with parking and garden,165,165,Oct 17 - 22,825,2 beds,4.0,17
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Stylish Apartment with Terrace and Parking,227,227,Oct 14 - 19,"1,134",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gdynia, Poland",2023-10-03,Apartment in Gdansk,Starowiejska | Apartment with balcony | Playground,244,244,Oct 3 - 8,"1,218",2 beds,New,New
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Orlowska43,550,550,Oct 8 - 13,"2,750",4 beds,4.92,50
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Cozy 2-room apartament | Gdynia Centre,261,261,Oct 3 - 8,"1,305",3 beds,New,New
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Gdynia city center  Bedroom  Balcony  Parking,244,244,Oct 3 - 8,"1,218",2 beds,4.86,7
"Gdynia, Poland",2023-10-03,Home in Gdynia,Apartment nad.morze Gdynia,345,345,Mar 4 - 9,"1,721",1 double bed,4.95,77
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Chrzanowskiego 14 Apartament 7 B,266,266,Oct 4 - 9,"1,326",3 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gdynia, Poland",2023-10-03,Apartment in Chwaszczyno,Sunny Terraces Apartment on the Lake,200,200,Oct 11 - 16,998,2 beds,4.95,205
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Downtown apartments in Portera,205,205,Oct 3 - 8,"1,023",1 bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gdynia, Poland",2023-10-03,Condo in Gdynia,Yacht Park Marina Gdynia apartment with a view,"1,484","1,700",Oct 3 - 8,"7,417",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Nocleg Gdynia-City Centre. Deluxe. Taras. PKP-170m,209,209,Oct 6 - 11,"1,045",3 beds,4.77,22
"Gdynia, Poland",2023-10-03,Home in Bieszkowice,"Dom z wlasnym SPA-
Oaza Bieszkowice","1,198","1,438",Mar 11 - 16,"5,986",6 beds,New,New
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Sand & Grass Gdynia,303,341,Oct 4 - 9,"1,514",2 beds,4.95,19
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,A two level apartment with a garden.,247,247,Oct 6 - 11,"1,232",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Pet friendly | For 4 guests | Polanka Redlowska,237,237,Oct 8 - 13,"1,182",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Glamour beautiful new apartment Gdynia Swietojanska,200,429,Oct 15 - 20,998,3 beds,5.0,7
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Batorego  Parking garage & balcony  2 bedrooms,310,310,Oct 3 - 8,"1,549",4 beds,4.67,3
"Gdynia, Poland",2023-10-03,Room in Sopot,City Centre Room,137,184,Oct 15 - 20,681,4 beds,4.7,84
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,"Spacious, cosy, boho apartment",390,390,Oct 3 - 8,"1,948",3 beds,New,New
"Gdynia, Poland",2023-10-03,Room in Gdansk,Small Room,126,126,Oct 3 - 8,628,3 beds,4.62,34
"Gdynia, Poland",2023-10-03,Apartment in Gdynia, Defenders of the  Gdynia Coast city centre  Balcony,210,210,Oct 27 - Nov 1,"1,046",2 beds,4.6,15
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,A two level apartment with a garden.,247,247,Oct 6 - 11,"1,232",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Pet friendly | For 4 guests | Polanka Redlowska,237,237,Oct 8 - 13,"1,182",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Glamour beautiful new apartment Gdynia Swietojanska,200,429,Oct 15 - 20,998,3 beds,5.0,7
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Batorego  Parking garage & balcony  2 bedrooms,310,310,Oct 3 - 8,"1,549",4 beds,4.67,3
"Gdynia, Poland",2023-10-03,Room in Sopot,City Centre Room,137,184,Oct 15 - 20,681,4 beds,4.7,84
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,"Spacious, cosy, boho apartment",390,390,Oct 3 - 8,"1,948",3 beds,New,New
"Gdynia, Poland",2023-10-03,Room in Gdansk,Small Room,126,126,Oct 3 - 8,628,3 beds,4.62,34
"Gdynia, Poland",2023-10-03,Apartment in Gdynia, Defenders of the  Gdynia Coast city centre  Balcony,210,210,Oct 27 - Nov 1,"1,046",2 beds,4.6,15
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Artistic apartment by the Sea. Minuta do morza!,645,645,Oct 4 - 9,"3,222",1 double bed,4.91,22
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Grey Sea Towers apartment on the 18th floor,413,413,Oct 4 - 9,"2,062",2 beds,4.71,14
"Gdynia, Poland",2023-10-03,Cottage in Powiat kartuski,Scandinavian cottage overlooking the lake,411,411,Oct 7 - 12,"2,054",2 beds,4.85,62
"Gdynia, Poland",2023-10-03,Guesthouse in Sopot,Volcano Residential Rental,100,165,Oct 15 - 20,496,2 beds,4.59,27
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,* Luxurious apartment Sea Towers * Seaview *,605,605,Oct 14 - 19,"3,022",3 beds,4.5,4
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,RUBY Apartment- self checkin 24h,294,294,Oct 3 - 8,"1,467",1 double bed,5.0,8
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Apartment Wiczlino,381,381,Oct 5 - 10,"1,901",1 double bed,5.0,12
"Gdynia, Poland",2023-10-03,Home in Sopot,Sopot  Centrum Bohaterow Monte Cassino,240,240,Oct 8 - 13,"1,197",2 beds,4.87,207
"Gdynia, Poland",2023-10-03,Apartment in Gdansk,Sea View Apartment,281,281,Oct 4 - 9,"1,403",2 beds,New,New
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Mistral Apartment Gdynia   Bedroom  Balcony,206,206,Oct 14 - 19,"1,028",2 beds,5.0,4
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Charming apartment Bayapart Gdynia by the beach,214,262,Oct 13 - 18,"1,068",1 bed,5.0,19
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Apartment in Gdynia with parking,168,199,Oct 13 - 18,838,3 beds,New,New
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,10 Gdynia Downtown - Apartment 2 people,145,145,Oct 20 - 25,724,1 bed,3.64,11
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Quiet vintage studio close to the sea,259,259,Oct 3 - 8,"1,291",2 beds,4.72,32
"Gdynia, Poland",2023-10-03,Room in Gdansk,Room Albert,128,128,Oct 23 - 28,640,2 beds,4.9,10
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,CITYSTAY Nadmorski Apartament Paderewskiego Gdynia,274,511,Oct 5 - 10,"1,370",2 beds,4.64,28
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Brick apartment in Gdynia center,411,411,Oct 5 - 10,"2,054",1 double bed,4.98,134
"Gdynia, Poland",2023-10-03,Guesthouse in Gdansk,"Kawena Gdansk
Cottages year-round",352,352,Oct 4 - 9,"1,760",4 beds,New,New
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,CITYSTAY Partyzantow 15 min walk to Beach,230,439,Oct 4 - 9,"1,150",1 double bed,4.81,54
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Gdynia Centrum - Apartment,318,364,Oct 13 - 18,"1,590",2 beds,5.0,4
"Gdynia, Poland",2023-10-03,Apartment in Gdansk,Starowiejska 93/47 m. C,209,209,Oct 3 - 8,"1,043",1 double bed,New,New
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Bosmanska - 2 Bedrooms - Pet friendly - 6 guests,286,286,Oct 3 - 8,"1,427",3 beds,5.0,3
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Classy Apartments Gdynia * On the Hill,213,213,Oct 15 - 20,"1,063",2 beds,4.67,3
"Gdynia, Poland",2023-10-03,Apartment in Gdansk,SMART LOQUM apartament-PanoramaVVita,310,364,Oct 15 - 20,"1,548",2 beds,5.0,32
"Gdynia, Poland",2023-10-03,Room in Sopot,Sopot Center room for 1 or 2 people,146,146,Oct 5 - 10,728,2 beds,4.8,86
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Cozy flat - Gdynia Redlovo,305,305,Oct 4 - 9,"1,521",2 beds,5.0,17
"Gdynia, Poland",2023-10-03,Apartment in Gdynia,Muminkow,218,265,Oct 5 - 10,"1,089",3 beds,New,New
"Gdynia, Poland",2023-10-03,Apartment in Gdansk,Apartament z duzym tarasem Gdansk Nieborowska,176,260,Oct 8 - 13,880,1 double bed,5.0,122
"Sosnowiec, Poland",2023-10-03,Apartment in Sosnowiec,Charming studio in a good location,166,166,Oct 3 - 8,827,1 double bed,4.74,27
"Sosnowiec, Poland",2023-10-03,Room in Sosnowiec,Wake House Stawiki,106,106,Oct 6 - 11,528,1 double bed,4.98,61
"Sosnowiec, Poland",2023-10-03,Apartment in Sosnowiec,Apartament na Zelaznej,218,250,Oct 8 - 13,"1,087",2 double beds,5.0,13
"Sosnowiec, Poland",2023-10-03,Apartment in Sosnowiec,Jagiellonska 2 & You,255,255,Oct 16 - 21,"1,273",2 beds,4.75,16
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Trendy Apartment | Parking | Katowice Niszkowiec,299,299,Oct 3 - 8,"1,495",2 beds,New,New
"Sosnowiec, Poland",2023-10-03,Apartment in Sosnowiec,Apartament z parkingiem,338,387,Oct 4 - 9,"1,690",3 beds,4.89,9
"Sosnowiec, Poland",2023-10-03,Apartment in Jaworzno,Apartment - Polskie Malediwy,235,235,Oct 6 - 11,"1,174",2 double beds,4.94,32
"Sosnowiec, Poland",2023-10-03,Condo in Sosnowiec,APARTMENT IN PERFECT LOCATION,235,235,Nov 12 - 17,"1,174",2 beds,4.81,36
"Sosnowiec, Poland",2023-10-03,Apartment in Sosnowiec,Apartment Sosnowec,341,341,Oct 8 - 13,"1,702",2 beds,New,New
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Comfortable apartment Katowice Brynow,273,321,Oct 3 - 8,"1,361",2 beds,New,New
"Sosnowiec, Poland",2023-10-03,Room in Katowice,Apartament Mila romantic room,178,178,Oct 4 - 9,886,2 beds,4.91,226
"Sosnowiec, Poland",2023-10-03,Apartment in Czeladz,Apartament 45m2 / Czeladz / 8km do Katowic,223,223,Oct 15 - 20,"1,115",3 beds,4.95,40
"Sosnowiec, Poland",2023-10-03,Room in Bedzin,Room for rent. Bedzin,59,59,Oct 4 - 9,293,3 beds,New,New
"Sosnowiec, Poland",2023-10-03,Apartment in Bedzin,"Apartment in Bedzin, Slaskie",151,151,Oct 12 - 17,751,4 beds,4.68,63
"Sosnowiec, Poland",2023-10-03,Apartment in Sosnowiec,Studio Stawiki,364,364,Oct 4 - 9,"1,819",2 beds,5.0,4
"Sosnowiec, Poland",2023-10-03,Apartment in Sosnowiec,Przestronne 150m2 w centrum Sosnowca do 12 osob,555,555,Oct 7 - 12,"2,772",12 single beds,5.0,20
"Sosnowiec, Poland",2023-10-03,Guesthouse in Katowice,eM Apartment 06,154,187,Oct 29 - Nov 3,769,1 bed,4.7,249
"Sosnowiec, Poland",2023-10-03,Apartment in Czeladz,"Apartment in Czeladzi, Slaskie",151,151,Oct 12 - 17,751,2 double beds,4.95,95
"Sosnowiec, Poland",2023-10-03,Apartment in Dabrowa Gornicza,Modern apartment in D. Gornicza,282,282,Oct 3 - 8,"1,408",2 beds,5.0,7
"Sosnowiec, Poland",2023-10-03,Room in Katowice,Zielony Zakatek,94,94,Oct 10 - 15,468,2 beds,4.89,57
"Sosnowiec, Poland",2023-10-03,Room in Katowice,Room next to Bottom.,141,141,Oct 3 - 8,704,2 beds,4.48,25
"Sosnowiec, Poland",2023-10-03,Apartment in Sosnowiec,Charming loft studio,189,189,Oct 3 - 8,945,1 double bed,4.39,18
"Sosnowiec, Poland",2023-10-03,Apartment in Sosnowiec,Jagielloan & you,274,274,Oct 16 - 21,"1,367",2 double beds,4.64,14
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Lovely apartment in the heart of the city,200,200,Oct 16 - 21,998,2 beds,4.9,21
"Sosnowiec, Poland",2023-10-03,Room in Katowice,Dommo apartamenty,115,115,Oct 15 - 20,575,2 beds,4.7,33
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Enjoy access to a modern studio,177,255,Oct 5 - 10,885,2 beds,4.66,32
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Luxury PRL Park Silesian+Legend+ZOO,166,166,Oct 8 - 13,827,1 bed,4.56,9
"Sosnowiec, Poland",2023-10-03,Room in Bedzin,Room for rent. Bedzin,59,59,Oct 7 - 12,293,1 bed,New,New
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,SPODEK Apartment,186,186,Oct 22 - 27,927,2 beds,4.95,256
"Sosnowiec, Poland",2023-10-03,Apartment in Sosnowiec,Butelkowy LOFT,239,239,Oct 15 - 20,"1,191",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,P224_Charming Apartment Katowice City Center,199,241,Oct 6 - 11,992,2 beds,4.64,59
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Basil Gekko Apartments,169,169,Oct 23 - 28,845,1 sofa bed,4.85,119
"Sosnowiec, Poland",2023-10-03,Loft in Sosnowiec,QBrick Loft,599,599,Oct 8 - 13,"2,993",4 sofa beds,5.0,10
"Sosnowiec, Poland",2023-10-03,Room in Katowice,Cozy Room in Katowice City | 1BR,189,189,Oct 4 - 9,945,4 sofa beds,5.0,11
"Sosnowiec, Poland",2023-10-03,Condo in Sosnowiec,Cozy apartment in Sosnowiec,399,399,Oct 10 - 15,"1,995",3 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Sosnowiec, Poland",2023-10-03,Apartment in Sosnowiec,Cozy apartment  10 min from center of Katowice,273,273,Oct 16 - 21,"1,365",4 beds,4.91,11
"Sosnowiec, Poland",2023-10-03,Apartment in Dabrowa Gornicza,Small apartments in the center of DG,152,152,Oct 30 - Nov 4,757,1 bed,New,New
"Sosnowiec, Poland",2023-10-03,Room in Bedzin,Single Room for Rent - Bedzin,59,59,Oct 14 - 19,293,1 bed,New,New
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Apartments Tespis No.1 (General Anders 42/10),208,268,Oct 3 - 8,"1,040",2 beds,4.8,10
"Sosnowiec, Poland",2023-10-03,Apartment in Sosnowiec,Apartment Kraju City Centre With Massage Chair,244,293,Nov 11 - 16,"1,216",3 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Sosnowiec, Poland",2023-10-03,Apartment in Bierun,Haczkowo,148,148,Oct 13 - 18,739,3 beds,New,New
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Apartment in the heart of Nikishovec,223,223,Oct 22 - 27,"1,115",2 beds,5.0,21
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Cozy near Spodek,183,183,Oct 4 - 9,915,1 sofa bed,5.0,10
"Sosnowiec, Poland",2023-10-03,Guest suite in Katowice,loft apartment near the city center with bathroom,97,97,Dec 3 - 8,482,3 beds,4.89,496
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,P224_Charming Apartment Katowice City Center,213,265,Oct 3 - 8,"1,061",2 beds,4.66,38
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Apartment at MCK,249,272,Oct 8 - 13,"1,244",2 single beds,4.98,113
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Kosciuszki Charming & Cozy LOFT,236,236,Oct 4 - 9,"1,177",3 beds,New,New
"Sosnowiec, Poland",2023-10-03,Room in Katowice,A room with a red door in a historic townhouse,134,134,Oct 15 - 20,670,3 beds,4.9,29
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Centrum Katowic/ City Centre,230,230,Oct 3 - 8,"1,150",1 bed,4.81,16
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Apartment in a tenement house,205,205,Oct 15 - 20,"1,021",1 bed,4.86,14
"Sosnowiec, Poland",2023-10-03,Apartment in Tychy,Apartment near the city center,223,223,Oct 3 - 8,"1,115",2 beds,4.6,20
"Sosnowiec, Poland",2023-10-03,Condo in Katowice,Lovely 2-bedroom apartment in Katowice,348,348,Oct 3 - 8,"1,739",3 beds,4.69,16
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Cozy studio with free parking on premises,188,188,Oct 21 - 26,938,2 beds,4.85,81
"Sosnowiec, Poland",2023-10-03,Apartment in Sosnowiec,KADM Apartment Stawiki,493,493,Oct 14 - 19,"2,465",3 beds,5.0,15
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Charming in-law with separate bedroom.,160,222,Oct 7 - 12,799,2 beds,4.62,50
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,P226_ Charming apartment with balcony/ City Center,265,302,Oct 4 - 9,"1,324",2 beds,4.38,39
"Sosnowiec, Poland",2023-10-03,Room in Bedzin,Villa on St. Dorothy Mountain,80,80,Oct 31 - Nov 5,397,2 beds,5.0,4
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Apartament Ligocka Katowice.,142,142,Oct 27 - Nov 1,706,2 beds,4.97,79
"Sosnowiec, Poland",2023-10-03,Condo in Bytom,Modern flat in city centre of Bytomio,191,191,Oct 3 - 8,952,1 double bed,4.85,26
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,KATO Apartamenty Centrum Moniuszki 12,229,229,Oct 15 - 20,"1,143",1 king bed,4.81,179
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Apartment Nikishovets / Katowice,435,483,Oct 3 - 8,"2,171",1 double bed,5.0,22
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Katowice - Bytkowska 103 - free parking,200,200,Oct 15 - 20,998,1 bed,4.9,21
"Sosnowiec, Poland",2023-10-03,Room in Przeczyce,Comfortable 2-person room with bathroom,169,205,Oct 8 - 13,845,1 bed,New,New
"Sosnowiec, Poland",2023-10-03,Apartment in Brzeszcze,cozy apartment with terrace,105,105,Oct 15 - 20,522,1 bed,4.86,36
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Studio apartment type 7,175,175,Oct 22 - 27,874,1 bed,4.79,149
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Lovely apartment with terrace - 4 towers,235,278,Oct 4 - 9,"1,174",1 bed,5.0,19
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Warszawska 44,194,194,Oct 8 - 13,968,1 bed,4.69,55
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,KT103/60 One-Bedroom Apartment with Living Room,235,321,Oct 8 - 13,"1,174",2 beds,5.0,5
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Charming studio in a great location,195,195,Oct 15 - 20,974,1 bed,5.0,3
"Sosnowiec, Poland",2023-10-03,Apartment in Bedzin,Stylish studio apartment Bedzin,176,176,Oct 8 - 13,880,1 bed,4.5,12
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,KTW II Apartment,246,246,Oct 27 - Nov 1,"1,226",2 beds,4.83,6
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,~Cozy apartment in Katowice,190,327,Oct 20 - 25,950,3 beds,4.38,50
"Sosnowiec, Poland",2023-10-03,Room in Katowice,Best Bedroom in Kato,123,135,Oct 22 - 27,616,3 beds,4.95,99
"Sosnowiec, Poland",2023-10-03,Apartment in Chrzanow,A beautiful green apartment near Cracow,200,200,Oct 3 - 8,998,2 beds,5.0,3
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,^Sunny Apartment with balcony in the City Center,200,294,Oct 8 - 13,998,1 bed,4.56,16
"Sosnowiec, Poland",2023-10-03,Apartment in Myslowice,A cozy apartment on the suburbs of Katowice.,159,159,Nov 10 - 15,792,1 double bed,4.83,6
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Gold Apartament,184,184,Oct 16 - 21,917,1 double bed,4.92,60
"Sosnowiec, Poland",2023-10-03,Hotel in Katowice,Single room in Katowice,118,118,Oct 5 - 10,587,1 bed,4.33,6
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,SchikiNiki (Sultans Freude),263,263,Oct 8 - 13,"1,314",2 beds,4.95,60
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,wySPAne Katowice,705,705,Oct 8 - 13,"3,521",1 bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Sosnowiec, Poland",2023-10-03,Condo in Katowice,Nikiszowiec - Modern Silesian Apartment,341,341,Oct 21 - 26,"1,702",2 beds,5.0,3
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,^'Polonia Stylish Apartment in the City Center,210,309,Oct 6 - 11,"1,047",2 beds,4.78,18
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,KT103u Two Bedroom Apartment,259,409,Oct 8 - 13,"1,291",3 beds,5.0,10
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,SAUCER/KTW/MCK window,249,249,Oct 8 - 13,"1,244",2 single beds,4.91,127
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Atmospheric studio with parking,193,193,Oct 7 - 12,962,1 double bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Sosnowiec, Poland",2023-10-03,Cottage in Chrzanow,Wolf Ranch with a fireplace,248,301,Oct 3 - 8,"1,238",3 beds,4.92,13
"Sosnowiec, Poland",2023-10-03,Cottage in Przeczyce,Domek nad Jeziorem Przeczyce 7 min from Airport,540,540,Oct 5 - 10,"2,699",6 beds,4.48,21
"Sosnowiec, Poland",2023-10-03,Condo in Bytom,Apartment with soul in Bytom,196,231,Oct 4 - 9,980,1 bed,5.0,3
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,"Modern, cozy apartment in Katowice",248,248,Oct 13 - 18,"1,238",1 king bed,4.98,47
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,D6_Damrota Charming Apartment in the City Center,192,354,Oct 7 - 12,960,3 beds,4.7,27
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Cosy studio in the very city centre of Katowice,200,200,Oct 16 - 21,998,1 bed,4.84,43
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,KT103/84 Two-Bedroom Apartment,270,270,Oct 23 - 28,"1,350",3 beds,New,New
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Victoria lll Charming Apartment / City Centre,214,376,Oct 3 - 8,"1,067",3 beds,4.13,15
"Sosnowiec, Poland",2023-10-03,Apartment in Chorzow,New & cozy apartment by the Park,251,251,Oct 15 - 20,"1,253",4 beds,5.0,24
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,"Panorama Penthouse - city center 100m2, fast wi-fi",680,680,Oct 15 - 20,"3,398",3 beds,5.0,56
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,KATO Apartamenty Centrum Slowackiego 12A,241,241,Oct 15 - 20,"1,204",1 double bed,4.83,157
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,Charming apartment with free parking,194,194,Oct 16 - 21,968,1 bed,4.49,37
"Sosnowiec, Poland",2023-10-03,Apartment in Katowice,City Centre/Apartment downtown,221,221,Oct 9 - 14,"1,103",1 bed,4.72,18
"Sosnowiec, Poland",2023-10-03,Room in Bedzin,Single Room Dorota Mountain,88,88,Oct 23 - 28,440,1 bed,New,New
